LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:11.358331
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:11.868306
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:11.868306
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:14.901349
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:14.901349
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:15.400424
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:15.400424
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:15.897693
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:15.897693
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:16.399414
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:16.399414
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:16.402277
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:16.402277
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:16.899737
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:16.899737
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:17.396829
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:17.396829
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:17.893581
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:17.893581
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:18.390781
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:18.390781
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:18.890492
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:18.890492
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:19.398432
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:19.398432
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:19.897312
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:19.897312
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:20.393869
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:20.393869
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:20.888088
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:20.888088
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:21.383728
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:21.383728
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:21.881787
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:21.881787
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:22.378127
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:22.378127
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:22.875412
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:22.875412
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:23.375009
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:23.375009
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:25.884834
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:25.884834
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:26.383087
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:26.383087
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:26.881148
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:26.881148
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:27.381279
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:27.381279
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:27.880989
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:27.880989
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:28.382909
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:28.382909
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:28.881476
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:28.881476
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:29.396407
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:29.396407
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:30.395007
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:30.395007
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:30.909619
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:30.909619
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:31.629840
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:31.629840
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:32.139967
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:32.139967
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:32.647475
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:32.647475
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:33.148355
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:33.148355
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:33.643442
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:33.643442
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:34.139446
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:34.139446
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:34.636000
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:34.636000
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:35.133993
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:35.133993
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:37.434708
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:37.434708
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:37.933571
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:37.933571
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:38.430835
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:38.430835
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:38.930000
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:38.930000
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:39.428178
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:39.428178
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:39.934378
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:39.934378
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:40.428991
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:40.428991
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:40.928450
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:40.928450
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:41.434185
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:41.434185
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:41.932917
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:41.932917
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:42.436616
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:42.436616
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:42.936175
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:42.936175
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:43.431271
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:43.431271
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:43.929136
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:43.929136
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:44.424784
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:44.424784
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:44.923584
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:44.923584
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:45.420640
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:45.420640
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:45.918902
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:45.918902
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:46.416915
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:46.416915
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:49.342123
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:49.342123
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:49.850307
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:49.850307
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:50.351417
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:50.351417
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:50.858290
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:50.858290
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:51.860260
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:51.860260
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:52.854292
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:52.854292
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:53.351797
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:53.351797
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:53.851325
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:53.851325
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:54.358544
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:54.358544
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:54.855594
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:54.855594
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:55.353246
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:55.353246
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:55.851503
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:55.851503
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:56.349642
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:56.349642
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:56.848348
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:56.848348
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:57.350039
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:57.350039
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:38:57.858892
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:38:57.858892
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:00.009686
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:00.009686
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:00.507721
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:00.507721
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:01.004978
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:01.004978
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:01.527553
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:01.527553
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:02.034634
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:02.034634
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:02.534189
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:02.534189
LOCK,00:50:00:00:0b:00,EVALUATOR,2022-12-05 11:39:03.034167
LOCK,50:00:00:01:00:02,EVALUATOR,2022-12-05 11:39:03.034167
